Outlet_ID,province,uplift_gap_litres,composite_gravity_score,competition_density_score,roi_score,roi_rank,allocation_tier,recommended_spend_type,Trade_Spend_Allocation_LKR
OUT_03958,Western,258.7333,0.1,57.58,0.00441675145100717,6176,None,None,0.0
OUT_01571,Western,76.65279999999998,0.32,54.55,0.004415642844284428,6177,None,None,0.0
OUT_00658,Western,256.29240000000004,0.08,45.45,0.004414077933261572,6178,None,None,0.0
OUT_05183,Western,208.85909999999998,0.13,60.61,0.004407025320564843,6179,None,None,0.0
OUT_08923,Western,135.8337,0.18,54.55,0.00440145202520252,6180,None,None,0.0
OUT_08116,Western,214.8406,0.12,57.58,0.004400968248548993,6181,None,None,0.0
OUT_03538,Western,104.4909,0.17,39.39,0.0043979829165635064,6182,None,None,0.0
OUT_00073,Western,509.5684,0.04,45.45,0.004388102475780409,6183,None,None,0.0
OUT_06685,Western,71.3755,0.36,57.58,0.0043863400477978836,6184,None,None,0.0
OUT_03308,Western,243.6452,0.1,54.55,0.0043860522052205225,6185,None,None,0.0
OUT_05849,Western,379.08410000000003,0.05,42.42,0.004365316674343621,6186,None,None,0.0
OUT_04023,Western,210.5752,0.09,42.42,0.004364755412252418,6187,None,None,0.0
OUT_05813,Western,405.3650999999999,0.05,45.45,0.004363456404736274,6188,None,None,0.0
OUT_08908,Western,125.82910000000001,0.14,39.39,0.004361493934142115,6189,None,None,0.0
OUT_04974,Western,135.1621,0.13,39.39,0.0043503523149294385,6190,None,None,0.0
OUT_00598,Western,79.868,0.17,30.3,0.004337878594249201,6191,None,None,0.0
OUT_05811,Western,191.38459999999998,0.16,69.7,0.004331193210749646,6192,None,None,0.0
OUT_00474,Western,62.8524,0.32,45.45,0.004329982346609257,6193,None,None,0.0
OUT_05924,Western,182.06399999999996,0.06,24.24,0.004327987321711568,6194,None,None,0.0
OUT_04648,Western,168.6414,0.15,57.58,0.004318233185387504,6195,None,None,0.0
OUT_05049,Western,114.1459,0.21,54.55,0.004315146534653465,6196,None,None,0.0
OUT_01015,Western,251.97930000000002,0.1,57.58,0.004301456128371458,6197,None,None,0.0
OUT_02411,Western,115.728,0.15,39.39,0.004297895518692745,6198,None,None,0.0
OUT_02974,Western,279.7383,0.09,57.58,0.0042977888357801294,6199,None,None,0.0
OUT_03000,Western,184.40230000000003,0.08,33.33,0.004297169822312846,6200,None,None,0.0
OUT_08752,Western,103.15790000000001,0.13,30.3,0.004284513418530351,6201,None,None,0.0
OUT_06319,Western,216.15109999999999,0.05,24.24,0.004281915610142631,6202,None,None,0.0
OUT_02423,Western,157.02770000000004,0.11,39.39,0.004276565238920526,6203,None,None,0.0
OUT_01797,Western,68.0583,0.33,51.52,0.00427632121096725,6204,None,None,0.0
OUT_02640,Western,231.9253,0.08,42.42,0.004273151543067711,6205,None,None,0.0
OUT_03303,Western,81.8004,0.29,54.55,0.004270407920792079,6206,None,None,0.0
OUT_07154,Western,90.6302,0.19,39.39,0.0042633666749195345,6207,None,None,0.0
OUT_06756,Western,82.9131,0.27,51.52,0.0042624784843869005,6208,None,None,0.0
OUT_05277,Western,77.15169999999999,0.29,51.52,0.004260090060929169,6209,None,None,0.0
OUT_03124,Western,77.9184,0.32,57.58,0.004256382383065894,6210,None,None,0.0
OUT_00696,Western,87.1996,0.33,66.67,0.004252381853110684,6211,None,None,0.0
OUT_01582,Western,471.8852,0.05,54.55,0.004247391539153916,6212,None,None,0.0
OUT_02477,Western,116.0067,0.17,45.45,0.004245670398277718,6213,None,None,0.0
OUT_04388,Western,178.51569999999998,0.06,24.24,0.004243637876386688,6214,None,None,0.0
OUT_05550,Western,63.3212,0.23,33.33,0.004242317506554034,6215,None,None,0.0
OUT_05048,Western,107.0648,0.16,39.39,0.004241239910869028,6216,None,None,0.0
OUT_06654,Western,92.2001,0.13,27.27,0.00423983480721613,6217,None,None,0.0
OUT_05670,Western,265.4094,0.05,30.3,0.00423976677316294,6218,None,None,0.0
OUT_04187,Western,242.5785,0.06,33.33,0.00423964753859598,6219,None,None,0.0
OUT_04175,Western,74.0611,0.37,63.64,0.004239264696782178,6220,None,None,0.0
OUT_01548,Western,85.4591,0.23,45.45,0.004231559311087191,6221,None,None,0.0
OUT_07427,Western,74.73349999999999,0.28,48.48,0.004229058205335489,6222,None,None,0.0
OUT_06457,Western,65.24770000000001,0.36,54.55,0.004228473807380739,6223,None,None,0.0
OUT_06955,Western,105.172,0.15,36.36,0.004222644539614562,6224,None,None,0.0
OUT_08733,Western,130.5448,0.16,48.48,0.0042213354890865,6225,None,None,0.0
OUT_02251,Western,67.75309999999999,0.44,69.7,0.00421660028288543,6226,None,None,0.0
OUT_03852,Western,73.2226,0.25,42.42,0.004215948871487794,6227,None,None,0.0
OUT_08094,Western,80.083,0.26,48.48,0.004208080032336297,6228,None,None,0.0
OUT_08855,Western,453.1193999999999,0.06,63.64,0.0042059350247524736,6229,None,None,0.0
OUT_03557,Western,100.01660000000001,0.31,72.73,0.00420522799403228,6230,None,None,0.0
OUT_06002,Western,200.7695,0.11,51.52,0.004204997143945163,6231,None,None,0.0
OUT_04825,Western,65.0368,0.3,45.45,0.004200439181916038,6232,None,None,0.0
OUT_03021,Western,455.35470000000004,0.04,42.42,0.004194884385076003,6233,None,None,0.0
OUT_07471,Western,176.2589,0.06,24.24,0.00418998969889065,6234,None,None,0.0
OUT_04006,Western,218.4718,0.06,30.3,0.004187957827476038,6235,None,None,0.0
OUT_07523,Western,114.16920000000002,0.17,45.45,0.0041784206673842845,6236,None,None,0.0
OUT_03198,Western,81.0578,0.13,24.24,0.004174926307448494,6237,None,None,0.0
OUT_04861,Western,201.0546,0.09,42.42,0.0041674145555043755,6238,None,None,0.0
OUT_06691,Western,90.57169999999999,0.13,27.27,0.0041649525999292525,6239,None,None,0.0
OUT_07748,Western,95.0899,0.23,51.52,0.004164256854531607,6240,None,None,0.0
OUT_00109,Western,512.9974,0.05,60.61,0.00416326408050641,6241,None,None,0.0
OUT_05973,Western,240.2074,0.07,39.39,0.004163039861351821,6242,None,None,0.0
OUT_05399,Western,69.1377,0.37,60.61,0.0041520774224963475,6243,None,None,0.0
OUT_02913,Western,239.5469,0.07,39.39,0.0041515927209705384,6244,None,None,0.0
OUT_04761,Western,214.2004,0.09,45.45,0.004150276856835306,6245,None,None,0.0
OUT_02955,Western,111.166,0.23,60.61,0.004150004869339393,6246,None,None,0.0
OUT_04411,Western,97.6813,0.12,27.27,0.004146358684117438,6247,None,None,0.0
OUT_06535,Western,382.73279999999994,0.07,63.64,0.0041446930693069305,6248,None,None,0.0
OUT_05898,Western,96.23469999999999,0.2,45.45,0.004143582346609257,6249,None,None,0.0
OUT_02317,Western,66.21979999999999,0.12,18.18,0.004143053180396245,6250,None,None,0.0
OUT_01856,Western,194.9642,0.06,27.27,0.004137903077467279,6251,None,None,0.0
OUT_03555,Western,382.0436,0.07,63.64,0.004137229579207921,6252,None,None,0.0
OUT_03076,Western,274.42229999999995,0.07,45.45,0.004135535199138858,6253,None,None,0.0
OUT_02673,Western,83.4619,0.2,39.39,0.004132800198068829,6254,None,None,0.0
OUT_05328,Western,257.25849999999997,0.06,36.36,0.004131560492505353,6255,None,None,0.0
OUT_04984,Western,85.39580000000001,0.21,42.42,0.004130151543067711,6256,None,None,0.0
OUT_00428,Western,708.8481000000002,0.02,33.33,0.004129613166326829,6257,None,None,0.0
OUT_06181,Western,255.18200000000002,0.08,48.48,0.004125820533548909,6258,None,None,0.0
OUT_04115,Western,207.7132,0.11,54.55,0.0041131326732673276,6259,None,None,0.0
OUT_05847,Western,506.55629999999996,0.05,60.61,0.004110990910566466,6260,None,None,0.0
OUT_03102,Western,203.3254,0.1,48.48,0.00410924413904608,6261,None,None,0.0
OUT_07516,Western,77.4186,0.23,42.42,0.004100939198526025,6262,None,None,0.0
OUT_02580,Western,87.5569,0.26,54.55,0.004098072727272728,6263,None,None,0.0
OUT_05463,Western,72.6697,0.21,36.36,0.004084752944325482,6264,None,None,0.0
OUT_08654,Western,82.46679999999999,0.23,45.45,0.0040833937567276634,6265,None,None,0.0
OUT_05331,Western,118.134,0.15,42.42,0.004081091662828189,6266,None,None,0.0
OUT_03650,Western,74.67840000000001,0.27,48.48,0.004075013742926435,6267,None,None,0.0
OUT_06139,Western,82.2805,0.29,57.58,0.004073292079207921,6268,None,None,0.0
OUT_08524,Western,234.74879999999996,0.07,39.39,0.004068436741767764,6269,None,None,0.0
OUT_06712,Western,70.621,0.25,42.42,0.004066156149239981,6270,None,None,0.0
OUT_04098,Western,209.8256,0.09,45.45,0.004065512163616791,6271,None,None,0.0
OUT_02749,Western,78.0546,0.21,39.39,0.0040582980935875215,6272,None,None,0.0
OUT_04554,Western,77.20689999999999,0.26,48.48,0.00405695109135004,6273,None,None,0.0
OUT_06694,Western,250.74779999999998,0.08,48.48,0.004054127728375101,6274,None,None,0.0
OUT_00425,Western,125.67889999999998,0.13,39.39,0.004045124288190146,6275,None,None,0.0
OUT_05498,Western,97.50710000000001,0.18,42.42,0.0040422105020727775,6276,None,None,0.0
OUT_01723,Western,178.4326,0.16,69.7,0.00403807864214993,6277,None,None,0.0
OUT_00556,Western,219.0227,0.08,42.42,0.004035425149700598,6278,None,None,0.0
OUT_08651,Western,826.6893000000002,0.03,60.61,0.0040254307742249645,6279,None,None,0.0
OUT_08241,Western,559.0287,0.04,54.55,0.004025409180918092,6280,None,None,0.0
OUT_01161,Western,83.896,0.15,30.3,0.0040205750798722045,6281,None,None,0.0
OUT_00830,Western,128.49419999999998,0.06,18.18,0.004019630865484879,6282,None,None,0.0
OUT_05907,Western,229.5885,0.06,33.33,0.004012615787940576,6283,None,None,0.0
OUT_06744,Western,526.6433,0.04,51.52,0.00401099238385377,6284,None,None,0.0
OUT_00477,Western,111.30250000000001,0.08,21.21,0.004009095002251238,6285,None,None,0.0
OUT_04900,Western,88.6621,0.21,45.45,0.004008404951560817,6286,None,None,0.0
OUT_07098,Western,143.6177,0.18,63.64,0.003999255259900991,6287,None,None,0.0
OUT_02151,Western,178.5541,0.07,30.3,0.003993222683706071,6288,None,None,0.0
OUT_06909,Western,94.81049999999999,0.17,39.39,0.003990538499628621,6289,None,None,0.0
OUT_06827,Western,94.4707,0.26,60.61,0.003986752475247524,6290,None,None,0.0
OUT_07849,Western,70.2935,0.28,48.48,0.0039778051738075994,6291,None,None,0.0
OUT_07929,Western,68.4838,0.34,57.58,0.003974819392284056,6292,None,None,0.0
OUT_07724,Western,173.855,0.12,51.52,0.003972315308453922,6293,None,None,0.0
OUT_08686,Western,191.5522,0.09,42.42,0.003970450944265316,6294,None,None,0.0
OUT_08194,Western,90.7193,0.19,42.42,0.003969752878857669,6295,None,None,0.0
OUT_04468,Western,113.1437,0.12,33.33,0.003954921060297116,6296,None,None,0.0
OUT_04948,Western,64.0898,0.38,60.61,0.003952949845804252,6297,None,None,0.0
OUT_02848,Western,98.8117,0.21,51.52,0.003950962871287128,6298,None,None,0.0
OUT_03541,Western,218.53400000000002,0.1,54.55,0.003934005400540055,6299,None,None,0.0
OUT_07869,Western,209.94809999999998,0.07,36.36,0.003933717077087795,6300,None,None,0.0
OUT_06409,Western,133.4142,0.11,36.36,0.003928148286937902,6301,None,None,0.0
OUT_06758,Western,251.0516,0.03,18.18,0.003926771637122002,6302,None,None,0.0
OUT_08808,Western,189.1664,0.09,42.42,0.003920998618148318,6303,None,None,0.0
OUT_03313,Western,81.7372,0.15,30.3,0.00391711821086262,6304,None,None,0.0
OUT_04749,Western,92.9855,0.17,39.39,0.00391372493191384,6305,None,None,0.0
OUT_04559,Western,70.9092,0.39,69.7,0.003911540028288543,6306,None,None,0.0
OUT_00448,Western,105.1862,0.24,63.64,0.0039054282178217817,6307,None,None,0.0
OUT_06371,Western,86.34,0.21,45.45,0.0039034230355220662,6308,None,None,0.0
OUT_01305,Western,69.40379999999999,0.21,36.36,0.0039011771948608133,6309,None,None,0.0
OUT_00702,Western,78.68459999999999,0.2,39.39,0.00389624164397128,6310,None,None,0.0
OUT_03411,Western,681.738,0.03,51.52,0.003894162223914699,6311,None,None,0.0
OUT_06100,Western,510.37049999999994,0.04,51.52,0.0038870563594821015,6312,None,None,0.0
OUT_07474,Western,784.8807000000002,0.02,39.39,0.0038865100272344653,6313,None,None,0.0
OUT_03791,Western,549.1958999999999,0.02,27.27,0.0038853618677042795,6314,None,None,0.0
OUT_03749,Western,68.2275,0.23,39.39,0.00388520054468928,6315,None,None,0.0
OUT_07648,Western,103.5249,0.14,36.36,0.0038794127408993584,6316,None,None,0.0
OUT_01125,Western,156.6651,0.1,39.39,0.0038788091111661305,6317,None,None,0.0
OUT_03968,Western,140.4659,0.17,60.61,0.003875864794676189,6318,None,None,0.0
OUT_04013,Western,449.8511,0.04,45.45,0.0038738523143164692,6319,None,None,0.0
OUT_01465,Western,107.5177,0.08,21.21,0.0038727672219720844,6320,None,None,0.0
OUT_04960,Western,136.86200000000002,0.14,48.48,0.003872409054163299,6321,None,None,0.0
OUT_06741,Western,238.7058,0.09,54.55,0.003867420702070207,6322,None,None,0.0
OUT_04705,Western,131.2125,0.11,36.36,0.0038633230728051396,6323,None,None,0.0
OUT_03544,Western,97.4855,0.22,54.55,0.0038608118811881195,6324,None,None,0.0
OUT_08334,Western,119.71780000000001,0.14,42.42,0.0038600856748042386,6325,None,None,0.0
OUT_06130,Western,220.78880000000004,0.06,33.33,0.0038588196912321586,6326,None,None,0.0
OUT_06871,Western,130.8722,0.11,36.36,0.0038533035331905783,6327,None,None,0.0
OUT_07177,Western,790.1269,0.03,60.61,0.0038473960396039598,6328,None,None,0.0
OUT_07758,Western,73.17,0.26,48.48,0.00384482619240097,6329,None,None,0.0
OUT_07327,Western,412.83849999999995,0.06,63.64,0.003832040532178217,6330,None,None,0.0
OUT_00192,Western,473.36929999999995,0.04,48.48,0.0038267526273241714,6331,None,None,0.0
OUT_05895,Western,118.9699,0.11,33.33,0.003812027090008739,6332,None,None,0.0
OUT_05290,Western,153.9385,0.13,51.52,0.003810358910891089,6333,None,None,0.0
OUT_08786,Western,71.1026,0.33,60.61,0.0038084496023372827,6334,None,None,0.0
OUT_03689,Western,106.75630000000001,0.09,24.24,0.003806682646592711,6335,None,None,0.0
OUT_07662,Western,157.9116,0.09,36.36,0.003804080299785867,6336,None,None,0.0
OUT_04840,Western,102.37790000000001,0.15,39.39,0.003802100767516713,6337,None,None,0.0
OUT_07984,Western,67.0908,0.16,27.27,0.0037971446763353377,6338,None,None,0.0
OUT_08460,Western,65.7988,0.32,54.55,0.0037903899189919,6339,None,None,0.0
OUT_02154,Western,109.4136,0.15,42.42,0.0037798341777982494,6340,None,None,0.0
OUT_01686,Western,201.72820000000002,0.07,36.36,0.0037797039614561037,6341,None,None,0.0
OUT_07808,Western,66.2441,0.23,39.39,0.0037722562515474125,6342,None,None,0.0
OUT_08866,Western,84.896,0.3,66.67,0.0037636766661740804,6343,None,None,0.0
OUT_07232,Western,179.5909,0.11,51.52,0.0037614240289413556,6344,None,None,0.0
OUT_06859,Western,67.7668,0.14,24.24,0.003758855784469098,6345,None,None,0.0
OUT_01689,Western,116.0943,0.17,51.52,0.003757812452399086,6346,None,None,0.0
OUT_01450,Western,83.4514,0.25,54.55,0.003755688568856886,6347,None,None,0.0
OUT_07822,Western,62.51400000000001,0.37,60.61,0.0037542898880051946,6348,None,None,0.0
OUT_00779,Western,148.815,0.14,54.55,0.003750513051305131,6349,None,None,0.0
OUT_06892,Western,64.5695,0.34,57.58,0.0037476322977125307,6350,None,None,0.0
OUT_05972,Western,74.40629999999999,0.31,60.61,0.003743865119298814,6351,None,None,0.0
OUT_00178,Western,483.8615,0.05,63.64,0.003742740563118812,6352,None,None,0.0
OUT_03894,Western,87.36479999999999,0.16,36.36,0.0037415331905781583,6353,None,None,0.0
OUT_06587,Western,465.8901,0.03,36.36,0.003741087526766595,6354,None,None,0.0
OUT_05945,Western,104.4865,0.22,60.61,0.0037310550235351405,6355,None,None,0.0
OUT_02766,Western,160.54199999999997,0.15,63.64,0.0037254486386138607,6356,None,None,0.0
OUT_05311,Western,262.6628,0.04,27.27,0.0037164881499823135,6357,None,None,0.0
OUT_01721,Western,75.0404,0.2,39.39,0.003715791037385492,6358,None,None,0.0
OUT_01992,Western,160.1028,0.15,63.64,0.0037152568069306934,6359,None,None,0.0
OUT_02050,Western,64.3955,0.39,66.67,0.003711281956553864,6360,None,None,0.0
OUT_05597,Western,749.3733,0.02,39.39,0.0037106872988363457,6361,None,None,0.0
OUT_05395,Western,115.28499999999998,0.13,39.39,0.0037105843030453074,6362,None,None,0.0
OUT_01106,Western,98.9915,0.14,36.36,0.0037095315845824418,6363,None,None,0.0
OUT_04279,Western,130.8253,0.14,48.48,0.0037016050929668557,6364,None,None,0.0
OUT_02269,Western,228.36469999999997,0.09,54.55,0.003699878127812781,6365,None,None,0.0
OUT_02526,Western,123.51119999999999,0.13,42.42,0.0036979401197604783,6366,None,None,0.0
OUT_02331,Western,130.32840000000002,0.14,48.48,0.003687545675020211,6367,None,None,0.0
OUT_07537,Western,88.36330000000001,0.13,30.3,0.003670041214057508,6368,None,None,0.0
OUT_05460,Western,112.8537,0.18,54.55,0.0036568255625562558,6369,None,None,0.0
OUT_05628,Western,121.24690000000001,0.14,45.45,0.0036543737351991397,6370,None,None,0.0
OUT_01470,Western,175.8102,0.09,42.42,0.003644154306771073,6371,None,None,0.0
OUT_03489,Western,272.27660000000003,0.05,36.36,0.0036439587794432553,6372,None,None,0.0
OUT_04387,Western,191.08229999999998,0.1,51.52,0.0036382768469154603,6373,None,None,0.0
OUT_06292,Western,68.6188,0.23,42.42,0.0036348051589129428,6374,None,None,0.0
OUT_03675,Western,81.8175,0.26,57.58,0.003631367360874018,6375,None,None,0.0
OUT_04529,Western,127.1283,0.15,51.52,0.003630853960396039,6376,None,None,0.0
OUT_02055,Western,224.74040000000002,0.07,42.42,0.0036231754951635197,6377,None,None,0.0
OUT_01412,Western,141.585,0.08,30.3,0.003618785942492013,6378,None,None,0.0
OUT_04841,Western,105.3055,0.17,48.48,0.003618014349232013,6379,None,None,0.0
OUT_06546,Western,87.1668,0.18,42.42,0.003613547673883003,6380,None,None,0.0
OUT_00515,Western,522.9984999999999,0.03,42.42,0.003613531782588668,6381,None,None,0.0
OUT_03114,Western,132.4414,0.11,39.39,0.003606970537261699,6382,None,None,0.0
OUT_07860,Western,225.7307,0.05,30.3,0.0036059217252396164,6383,None,None,0.0
OUT_06483,Western,100.9049,0.22,60.61,0.0036031614997565327,6384,None,None,0.0
OUT_06727,Western,222.7901,0.08,48.48,0.003602103476151981,6385,None,None,0.0
OUT_06104,Western,249.6871,0.08,54.55,0.0035958538253825388,6386,None,None,0.0
OUT_01995,Western,72.47659999999999,0.32,63.64,0.0035879504950495048,6387,None,None,0.0
OUT_08325,Western,194.44670000000002,0.08,42.42,0.003582619990787656,6388,None,None,0.0
OUT_02556,Western,77.6927,0.27,57.58,0.003580919938545579,6389,None,None,0.0
OUT_00148,Western,421.79639999999995,0.06,69.7,0.0035796016973125874,6390,None,None,0.0
OUT_01067,Western,57.28450000000001,0.29,45.45,0.003576427341227126,6391,None,None,0.0
OUT_07212,Western,221.18379999999996,0.08,48.48,0.0035761325788197245,6392,None,None,0.0
OUT_02661,Western,205.64730000000003,0.07,39.39,0.003564077989601388,6393,None,None,0.0
OUT_01123,Western,158.7298,0.07,30.3,0.0035498677316293933,6394,None,None,0.0
OUT_03220,Western,155.2766,0.12,51.52,0.0035478278750952015,6395,None,None,0.0
OUT_01790,Western,95.9333,0.25,66.67,0.003544159154721442,6396,None,None,0.0
OUT_08193,Western,73.8515,0.31,63.64,0.0035417643873762376,6397,None,None,0.0
OUT_08476,Western,118.23459999999999,0.13,42.42,0.0035399580838323345,6398,None,None,0.0
OUT_04208,Western,67.9989,0.21,39.39,0.0035354714038128253,6399,None,None,0.0
OUT_01371,Western,71.2965,0.17,33.33,0.0035305578211476843,6400,None,None,0.0
OUT_03073,Western,102.815,0.18,51.52,0.0035237433358720482,6401,None,None,0.0
OUT_03937,Western,152.9631,0.1,42.42,0.00352287194841087,6402,None,None,0.0
OUT_04076,Western,233.6995,0.07,45.45,0.003521843918191604,6403,None,None,0.0
OUT_04650,Western,99.99249999999999,0.11,30.3,0.003514113418530351,6404,None,None,0.0
OUT_00554,Western,66.2575,0.23,42.42,0.0035097247812068163,6405,None,None,0.0
OUT_08859,Western,68.9468,0.19,36.36,0.003506395074946467,6406,None,None,0.0
OUT_00571,Western,122.63829999999999,0.15,51.52,0.003502617098248286,6407,None,None,0.0
OUT_05784,Western,59.7613,0.29,48.48,0.0035025822554567497,6408,None,None,0.0
OUT_07253,Western,70.6906,0.26,51.52,0.0034995346534653464,6409,None,None,0.0
OUT_02786,Western,91.8869,0.2,51.52,0.003499120335110434,6410,None,None,0.0
OUT_04312,Western,432.82779999999997,0.04,48.48,0.00349901212611156,6411,None,None,0.0
OUT_01216,Western,91.85650000000001,0.2,51.52,0.003497962680883473,6412,None,None,0.0
OUT_04782,Western,203.0152,0.08,45.45,0.0034964942949407963,6413,None,None,0.0
OUT_00410,Western,199.92940000000004,0.06,33.33,0.003494251092339063,6414,None,None,0.0
OUT_02933,Western,74.87049999999999,0.16,33.33,0.003489449461112729,6415,None,None,0.0
OUT_02382,Western,107.7192,0.17,51.52,0.0034867220106626047,6416,None,None,0.0
OUT_04627,Western,199.4293,0.06,33.33,0.003485510632100204,6417,None,None,0.0
OUT_01945,Western,90.8429,0.12,30.3,0.0034827948881789132,6418,None,None,0.0
OUT_01230,Western,181.6612,0.06,30.3,0.0034823233226837056,6419,None,None,0.0
OUT_03504,Western,70.2749,0.23,45.45,0.003479704413347685,6420,None,None,0.0
OUT_07842,Western,108.5883,0.11,33.33,0.0034793804252840088,6421,None,None,0.0
OUT_04762,Western,79.55539999999999,0.15,33.33,0.003476058840664142,6422,None,None,0.0
OUT_01733,Western,92.6394,0.14,36.36,0.003471497858672377,6423,None,None,0.0
OUT_04391,Western,152.3756,0.14,60.61,0.0034625197208245414,6424,None,None,0.0
OUT_02654,Western,466.1023,0.03,39.39,0.0034620126268878433,6425,None,None,0.0
OUT_04968,Western,270.5003,0.04,30.3,0.003456872843450479,6426,None,None,0.0
OUT_04505,Western,87.2473,0.1,24.24,0.003456707606973059,6427,None,None,0.0
OUT_06923,Western,85.5175,0.2,48.48,0.0034566491511721907,6428,None,None,0.0
OUT_02539,Western,66.9372,0.13,24.24,0.0034476370839936613,6429,None,None,0.0
OUT_01867,Western,94.5953,0.18,48.48,0.00344121948261924,6430,None,None,0.0
OUT_05308,Western,76.0568,0.21,45.45,0.003438520559741657,6431,None,None,0.0
OUT_07238,Western,63.79440000000001,0.25,45.45,0.003433498385360603,6432,None,None,0.0
OUT_08155,Western,89.21419999999999,0.19,48.48,0.0034257675828617616,6433,None,None,0.0
OUT_03671,Western,247.63400000000001,0.06,42.42,0.003421934592353754,6434,None,None,0.0
OUT_08089,Western,106.9159,0.1,30.3,0.003415843450479233,6435,None,None,0.0
OUT_03530,Western,124.8759,0.16,57.58,0.003410744964151588,6436,None,None,0.0
OUT_01938,Western,240.69920000000002,0.07,48.48,0.0034052029102667756,6437,None,None,0.0
OUT_05777,Western,419.10479999999995,0.05,60.61,0.0034012725206946917,6438,None,None,0.0
OUT_01674,Western,68.48010000000001,0.08,15.15,0.003392203095975233,6439,None,None,0.0
OUT_08509,Western,76.06779999999999,0.18,39.39,0.0033899985144837824,6440,None,None,0.0
OUT_06079,Western,167.697,0.1,48.48,0.003389187550525465,6441,None,None,0.0
OUT_06062,Western,490.25229999999993,0.03,42.42,0.003387279824965453,6442,None,None,0.0
OUT_05487,Western,141.5615,0.14,57.58,0.0033831700238989423,6443,None,None,0.0
OUT_07489,Western,181.58660000000003,0.03,15.15,0.0033731256965944282,6444,None,None,0.0
OUT_07273,Western,576.4159999999999,0.02,33.33,0.0033580891348674625,6445,None,None,0.0
OUT_02173,Western,67.78620000000001,0.23,45.45,0.00335647491926803,6446,None,None,0.0
OUT_07654,Western,191.98460000000003,0.06,33.33,0.003355396446256918,6447,None,None,0.0
OUT_08844,Western,225.7643,0.06,39.39,0.003353765288437732,6448,None,None,0.0
OUT_02898,Western,89.2654,0.22,57.58,0.0033524049163537045,6449,None,None,0.0
OUT_05791,Western,93.833,0.22,60.61,0.0033506346372342154,6450,None,None,0.0
OUT_06511,Western,98.0381,0.2,57.58,0.0033471526118129054,6451,None,None,0.0
OUT_06755,Western,81.6221,0.24,57.58,0.003344025947422328,6452,None,None,0.0
OUT_08810,Western,83.1674,0.15,36.36,0.003339162205567452,6453,None,None,0.0
OUT_03237,Western,114.58940000000001,0.1,33.33,0.003337879405767551,6454,None,None,0.0
OUT_06096,Western,482.75109999999995,0.03,42.42,0.0033354520958083825,6455,None,None,0.0
OUT_00238,Western,513.5184,0.04,60.61,0.0033339938321701027,6456,None,None,0.0
OUT_05963,Western,111.3473,0.13,42.42,0.0033337514970059883,6457,None,None,0.0
OUT_02610,Western,256.5729,0.08,60.61,0.003331574744359682,6458,None,None,0.0
OUT_05241,Western,85.0476,0.17,42.42,0.0033298231229847994,6459,None,None,0.0
OUT_08146,Western,103.16730000000001,0.14,42.42,0.003326444495624137,6460,None,None,0.0
OUT_05423,Western,96.55290000000001,0.16,45.45,0.0033258264800861146,6461,None,None,0.0
OUT_05548,Western,117.2832,0.14,48.48,0.0033184413904607923,6462,None,None,0.0
OUT_08964,Western,408.32669999999996,0.05,60.61,0.0033138021425093327,6463,None,None,0.0
OUT_06238,Western,249.11679999999998,0.09,66.67,0.003313212945175114,6464,None,None,0.0
OUT_04523,Western,534.6373,0.01,15.15,0.0033104476780185764,6465,None,None,0.0
OUT_06862,Western,136.4214,0.12,48.48,0.003308522231204527,6466,None,None,0.0
OUT_03973,Western,82.3925,0.15,36.36,0.0033080500535331908,6467,None,None,0.0
OUT_00261,Western,477.466,0.03,42.42,0.0032989359742054353,6468,None,None,0.0
OUT_00305,Western,382.56499999999994,0.04,45.45,0.003294424111948331,6469,None,None,0.0
OUT_08638,Western,232.4712,0.07,48.48,0.003288800323362976,6470,None,None,0.0
OUT_07559,Western,71.16720000000001,0.27,57.58,0.0032801543188801644,6471,None,None,0.0
OUT_03780,Western,94.5541,0.14,39.39,0.003277438474870018,6472,None,None,0.0
OUT_07765,Western,810.0586000000001,0.02,48.48,0.003274286984640259,6473,None,None,0.0
OUT_07950,Western,114.60829999999999,0.15,51.52,0.003273275894897182,6474,None,None,0.0
OUT_03712,Western,76.2206,0.16,36.36,0.0032642655246252683,6475,None,None,0.0
OUT_04459,Western,77.9243,0.22,51.52,0.0032641557501904036,6476,None,None,0.0
OUT_04215,Western,144.93259999999998,0.05,21.21,0.0032627780279153532,6477,None,None,0.0
OUT_05488,Western,151.4216,0.1,45.45,0.0032598837459634016,6478,None,None,0.0
OUT_03773,Western,438.5436,0.03,39.39,0.00325731814805645,6479,None,None,0.0
OUT_05690,Western,139.6949,0.08,33.33,0.0032553428488202737,6480,None,None,0.0
OUT_00427,Western,164.26229999999998,0.11,54.55,0.003252718811881188,6481,None,None,0.0
OUT_03922,Western,191.10860000000002,0.11,63.64,0.0032521574876237633,6482,None,None,0.0
OUT_07357,Western,146.1615,0.13,57.58,0.003243597644247183,6483,None,None,0.0
OUT_03376,Western,63.5102,0.33,63.64,0.003242321472772277,6484,None,None,0.0
OUT_08905,Western,90.7256,0.22,60.61,0.0032396740788832984,6485,None,None,0.0
OUT_07628,Western,56.887699999999995,0.23,39.39,0.003239458034166873,6486,None,None,0.0
OUT_06695,Western,217.9989,0.06,39.39,0.0032384090121317156,6487,None,None,0.0
OUT_01552,Western,249.18079999999998,0.08,60.61,0.0032355890277552344,6488,None,None,0.0
