Outlet_ID,province,uplift_gap_litres,composite_gravity_score,competition_density_score,roi_score,roi_rank,allocation_tier,recommended_spend_type,Trade_Spend_Allocation_LKR
OUT_19055,Southern,97.4916,0.0,15.15,0.0,,None,None,0.0
OUT_19056,Southern,113.60050000000001,0.37,9.09,0.04165726957383548,,None,None,0.0
OUT_19057,Southern,111.28590000000001,0.06,12.12,0.0050892942073170735,,None,None,0.0
OUT_19058,Southern,235.1102,0.0,15.15,0.0,,None,None,0.0
OUT_19059,Southern,72.8622,0.12,3.03,0.021695940446650127,,None,None,0.0
OUT_19060,Southern,205.7156,0.0,24.24,0.0,,None,None,0.0
OUT_19061,Southern,152.13019999999997,0.0,18.18,0.0,,None,None,0.0
OUT_19062,Southern,227.98949999999996,0.04,9.09,0.009038235877106044,,None,None,0.0
OUT_19063,Southern,253.68629999999996,0.34,15.15,0.05340764210526316,,None,None,0.0
OUT_19064,Southern,296.2684,0.16,18.18,0.024714777893639208,,None,None,0.0
OUT_19065,Southern,92.40280000000001,0.0,9.09,0.0,,None,None,0.0
OUT_19066,Southern,83.7171,0.0,24.24,0.0,,None,None,0.0
OUT_19067,Southern,117.2251,0.16,18.18,0.009778944734098018,,None,None,0.0
OUT_19068,Southern,959.9518,0.38,15.15,0.22587101176470592,,None,None,0.0
OUT_19069,Southern,163.07489999999996,2.4,15.15,0.24234040866873063,,None,None,0.0
OUT_19070,Southern,120.7822,0.04,9.09,0.00478819425173439,,None,None,0.0
OUT_19071,Southern,106.92580000000001,3.37,9.09,0.3571258136769079,,None,None,0.0
OUT_19072,Southern,254.12359999999998,0.22,15.15,0.034617456346749224,,None,None,0.0
OUT_19073,Southern,154.349,5.04,12.12,0.5929260365853658,,None,None,0.0
OUT_19074,Southern,108.42890000000001,0.0,24.24,0.0,,None,None,0.0
OUT_19075,Southern,631.9630000000001,2.81,15.15,1.0995764891640871,,None,None,0.0
OUT_19076,Southern,193.57920000000001,1.4,3.03,0.6724835732009926,,None,None,0.0
OUT_19077,Southern,142.5881,0.07,27.27,0.003530656880084896,,None,None,0.0
OUT_19078,Southern,136.89219999999997,0.48,12.12,0.05008251219512194,,None,None,0.0
OUT_19079,Southern,109.2458,0.0,18.18,0.0,,None,None,0.0
OUT_19080,Southern,119.0142,0.05,15.15,0.003684650154798762,,None,None,0.0
OUT_19081,Southern,89.10640000000001,0.68,15.15,0.03751848421052632,,None,None,0.0
OUT_19082,Southern,69.8084,0.01,9.09,0.0006918572844400397,,None,None,0.0
OUT_19083,Southern,85.39500000000001,0.03,12.12,0.0019526295731707318,,None,None,0.0
OUT_19084,Southern,105.03790000000001,0.12,24.24,0.004993877971473851,,None,None,0.0
OUT_19085,Southern,226.3293,6.97,21.21,0.7102724993246284,,None,None,0.0
OUT_19086,Southern,63.601699999999994,0.0,6.06,0.0,,None,None,0.0
OUT_19087,Southern,90.2199,0.0,12.12,0.0,,None,None,0.0
OUT_19088,Southern,112.4035,0.0,12.12,0.0,,None,None,0.0
OUT_19089,Southern,241.88060000000002,0.0,21.21,0.0,,None,None,0.0
OUT_19090,Southern,282.0838,0.08,24.24,0.008940849445324884,,None,None,0.0
OUT_19091,Southern,865.0932999999998,10.87,15.15,5.82264035356037,,None,None,0.0
OUT_19092,Southern,495.0968,0.88,12.12,0.3320771219512195,,None,None,0.0
OUT_19093,Southern,120.99659999999999,6.92,18.18,0.43654664859228354,,None,None,0.0
OUT_19094,Southern,547.2238,0.0,27.27,0.0,,None,None,0.0
OUT_19095,Southern,115.1207,0.03,12.12,0.0026323330792682926,,None,None,0.0
OUT_19096,Southern,72.7723,0.09,12.12,0.004992002286585366,,None,None,0.0
OUT_19097,Southern,106.22,0.04,6.06,0.006018130311614731,,None,None,0.0
OUT_19098,Southern,69.3308,0.2,21.21,0.006243205763169743,,None,None,0.0
OUT_19099,Southern,105.99000000000001,0.09,12.12,0.007270655487804878,,None,None,0.0
OUT_19100,Southern,222.43669999999997,0.13,9.09,0.028658841427155596,,None,None,0.0
OUT_19101,Southern,124.69790000000002,0.08,12.12,0.00760353048780488,,None,None,0.0
OUT_19102,Southern,81.99879999999999,0.03,12.12,0.0018749725609756094,,None,None,0.0
OUT_19103,Southern,203.82599999999996,0.21,3.03,0.10621205955334986,,None,None,0.0
OUT_19104,Southern,187.3373,0.44,18.18,0.0429762314911366,,None,None,0.0
OUT_19105,Southern,236.8401,0.17,15.15,0.02493053684210527,,None,None,0.0
OUT_19106,Southern,103.5437,0.0,18.18,0.0,,None,None,0.0
OUT_19107,Southern,91.3454,0.01,15.15,0.0005656061919504645,,None,None,0.0
OUT_19108,Southern,111.9558,0.09,12.12,0.00767989481707317,,None,None,0.0
OUT_19109,Southern,93.28410000000001,0.35,27.27,0.01154914573753095,,None,None,0.0
OUT_19110,Southern,246.6982,0.43,15.15,0.06568435046439629,,None,None,0.0
OUT_19111,Southern,110.01840000000001,0.04,3.03,0.010919940446650128,,None,None,0.0
OUT_19112,Southern,97.80019999999999,0.02,21.21,0.0008806861773975685,,None,None,0.0
OUT_19113,Southern,135.68910000000002,0.24,12.12,0.024821176829268293,,None,None,0.0
OUT_19114,Southern,201.76640000000003,2.37,0.0,4.781863680000002,,None,None,0.0
OUT_19115,Southern,483.9008,0.16,24.24,0.03067516957210777,,None,None,0.0
OUT_19116,Southern,238.9214,0.01,9.09,0.002367902874132805,,None,None,0.0
OUT_19117,Southern,140.5975,0.0,18.18,0.0,,None,None,0.0
OUT_19118,Southern,77.68350000000001,0.03,9.09,0.0023097175421209117,,None,None,0.0
OUT_19119,Southern,233.68149999999997,0.0,9.09,0.0,,None,None,0.0
OUT_19120,Southern,281.9998,0.0,21.21,0.0,,None,None,0.0
OUT_19121,Southern,935.7214000000001,0.0,30.3,0.0,,None,None,0.0
OUT_19122,Southern,244.19100000000003,0.02,12.12,0.0037224237804878053,,None,None,0.0
OUT_19123,Southern,118.8154,0.0,6.06,0.0,,None,None,0.0
OUT_19124,Southern,71.7334,1.74,15.15,0.07728552074303406,,None,None,0.0
OUT_19125,Southern,546.4114,0.17,24.24,0.03680266957210777,,None,None,0.0
OUT_19126,Southern,959.0259000000001,0.05,6.06,0.06791968130311615,,None,None,0.0
OUT_19127,Southern,99.3254,0.05,12.12,0.003785266768292683,,None,None,0.0
OUT_19128,Southern,99.7404,0.01,18.18,0.0005200229405630865,,None,None,0.0
OUT_19129,Southern,193.8878,0.15,15.15,0.018008154798761614,,None,None,0.0
OUT_19130,Southern,173.7862,0.09,18.18,0.008154722627737226,,None,None,0.0
OUT_19131,Southern,226.2822,0.0,12.12,0.0,,None,None,0.0
OUT_19132,Southern,242.62720000000002,0.23,21.21,0.025125734353894643,,None,None,0.0
OUT_19133,Southern,506.5515,0.03,18.18,0.007923120437956203,,None,None,0.0
OUT_19134,Southern,269.438,0.0,12.12,0.0,,None,None,0.0
OUT_19135,Southern,337.4388,0.0,9.09,0.0,,None,None,0.0
OUT_19136,Southern,83.7619,0.01,6.06,0.001186429178470255,,None,None,0.0
OUT_19137,Southern,244.2971,0.07,12.12,0.013034144054878051,,None,None,0.0
OUT_19138,Southern,73.3007,0.06,12.12,0.003352166158536585,,None,None,0.0
OUT_19139,Southern,252.0969,0.06,15.15,0.009365829102167184,,None,None,0.0
OUT_19140,Southern,109.98039999999999,0.03,24.24,0.001307215530903328,,None,None,0.0
OUT_19141,Southern,108.6496,0.59,12.12,0.04885919512195122,,None,None,0.0
OUT_19142,Southern,480.178,0.0,9.09,0.0,,None,None,0.0
OUT_19143,Southern,117.06309999999999,0.0,21.21,0.0,,None,None,0.0
OUT_19144,Southern,121.49069999999999,0.19,12.12,0.017593927591463412,,None,None,0.0
OUT_19145,Southern,130.2269,0.0,0.0,0.0,,None,None,0.0
OUT_19146,Southern,211.61039999999997,0.02,6.06,0.005994628895184136,,None,None,0.0
OUT_19147,Southern,82.7371,0.0,15.15,0.0,,None,None,0.0
OUT_19148,Southern,83.8461,1.57,24.24,0.05215466600633916,,None,None,0.0
OUT_19149,Southern,67.3167,0.0,24.24,0.0,,None,None,0.0
OUT_19150,Southern,81.6684,0.01,9.09,0.0008093994053518336,,None,None,0.0
OUT_19151,Southern,890.1082999999999,0.17,21.21,0.06813075686627644,,None,None,0.0
OUT_19152,Southern,267.3882,0.0,12.12,0.0,,None,None,0.0
OUT_19153,Southern,230.2996,0.13,24.24,0.011861706814580033,,None,None,0.0
OUT_19154,Southern,384.24760000000003,0.04,12.12,0.011714865853658538,,None,None,0.0
OUT_19155,Southern,113.7876,0.0,15.15,0.0,,None,None,0.0
OUT_19156,Southern,91.733,0.0,15.15,0.0,,None,None,0.0
OUT_19157,Southern,99.402,0.0,9.09,0.0,,None,None,0.0
OUT_19158,Southern,110.30439999999999,0.0,15.15,0.0,,None,None,0.0
OUT_19159,Southern,447.65099999999995,0.04,12.12,0.013647896341463413,,None,None,0.0
OUT_19160,Southern,217.94940000000003,0.01,12.12,0.0016611996951219515,,None,None,0.0
OUT_19161,Southern,212.1377,0.03,6.06,0.009014349858356939,,None,None,0.0
OUT_19162,Southern,85.20960000000001,0.12,24.24,0.004051169572107766,,None,None,0.0
OUT_19163,Southern,252.21119999999996,0.0,6.06,0.0,,None,None,0.0
OUT_19164,Southern,189.5251,0.08,3.03,0.03762284863523574,,None,None,0.0
OUT_19165,Southern,102.38300000000001,0.04,15.15,0.0025358018575851403,,None,None,0.0
OUT_19166,Southern,122.48540000000001,1.84,9.09,0.22336287016848366,,None,None,0.0
OUT_19167,Southern,190.88370000000003,0.1,9.09,0.018918107036669976,,None,None,0.0
OUT_19168,Southern,98.8617,0.04,15.15,0.002448586996904025,,None,None,0.0
OUT_19169,Southern,225.96269999999998,0.0,9.09,0.0,,None,None,0.0
OUT_19170,Southern,82.0814,0.0,0.0,0.0,,None,None,0.0
OUT_19171,Southern,97.6397,0.15,21.21,0.006594306618640252,,None,None,0.0
OUT_19172,Southern,95.9339,0.02,12.12,0.0014624070121951219,,None,None,0.0
OUT_19173,Southern,134.26749999999998,0.0,15.15,0.0,,None,None,0.0
OUT_19174,Southern,107.62289999999999,0.0,3.03,0.0,,None,None,0.0
OUT_19175,Southern,150.58939999999998,0.08,18.18,0.006281101147028154,,None,None,0.0
OUT_19176,Southern,199.2788,3.05,21.21,0.2736606663665015,,None,None,0.0
OUT_19177,Southern,485.8188,0.01,12.12,0.0037028871951219513,,None,None,0.0
OUT_19178,Southern,107.49800000000002,0.0,15.15,0.0,,None,None,0.0
OUT_19179,Southern,99.2576,0.0,15.15,0.0,,None,None,0.0
OUT_19180,Southern,81.6322,0.06,6.06,0.006937580736543909,,None,None,0.0
OUT_19181,Southern,106.1169,0.0,15.15,0.0,,None,None,0.0
OUT_19182,Southern,265.8275,0.0,15.15,0.0,,None,None,0.0
OUT_19183,Southern,98.29220000000001,0.23,12.12,0.01723110213414634,,None,None,0.0
OUT_19184,Southern,72.0766,0.04,15.15,0.0017851789473684212,,None,None,0.0
OUT_19185,Southern,481.80640000000005,0.66,15.15,0.1968992099071208,,None,None,0.0
OUT_19186,Southern,468.5481,0.0,12.12,0.0,,None,None,0.0
OUT_19187,Southern,801.6698999999999,0.35,6.06,0.3974284206798866,,None,None,0.0
OUT_19188,Southern,93.29729999999999,0.0,12.12,0.0,,None,None,0.0
OUT_19189,Southern,85.1759,0.03,9.09,0.0025324846382556985,,None,None,0.0
OUT_19190,Southern,212.6525,0.69,12.12,0.11183706173780487,,None,None,0.0
OUT_19191,Southern,68.30839999999999,0.0,18.18,0.0,,None,None,0.0
OUT_19192,Southern,116.42850000000001,4.47,12.12,0.39667331935975614,,None,None,0.0
OUT_19193,Southern,123.54459999999999,0.1,18.18,0.006441324296141813,,None,None,0.0
OUT_19194,Southern,329.87149999999997,0.03,12.12,0.00754279344512195,,None,None,0.0
OUT_19195,Southern,251.23110000000003,0.16,24.24,0.015925901743264664,,None,None,0.0
OUT_19196,Southern,197.1807,0.04,9.09,0.007816876114965312,,None,None,0.0
OUT_19197,Southern,145.6389,0.11,12.12,0.012210578506097561,,None,None,0.0
OUT_19198,Southern,113.0658,1.9,18.18,0.11200470281543272,,None,None,0.0
OUT_19199,Southern,80.2574,0.34,21.21,0.012286139576767224,,None,None,0.0
OUT_19200,Southern,109.0526,0.17,12.12,0.014130291158536585,,None,None,0.0
OUT_19201,Southern,1300.1992999999998,0.03,12.12,0.029730166920731698,,None,None,0.0
OUT_19202,Southern,97.8172,0.35,3.03,0.08495290322580645,,None,None,0.0
OUT_19203,Southern,80.9549,0.12,18.18,0.005064957247132429,,None,None,0.0
OUT_19204,Southern,579.4321,0.0,9.09,0.0,,None,None,0.0
OUT_19205,Southern,134.20710000000003,1.11,21.21,0.06707333678523189,,None,None,0.0
OUT_19206,Southern,247.82219999999998,0.15,9.09,0.036841754212091175,,None,None,0.0
OUT_19207,Southern,208.0591,0.0,9.09,0.0,,None,None,0.0
OUT_19208,Southern,194.59300000000002,0.11,12.12,0.016314961890243906,,None,None,0.0
OUT_19209,Southern,143.24630000000002,0.12,6.06,0.024347813031161476,,None,None,0.0
OUT_19210,Southern,276.3338,0.05,15.15,0.008555226006191952,,None,None,0.0
OUT_19211,Southern,582.6951,0.0,9.09,0.0,,None,None,0.0
OUT_19212,Southern,90.9514,0.31,21.21,0.01269470238631247,,None,None,0.0
OUT_19213,Southern,87.12100000000001,0.0,21.21,0.0,,None,None,0.0
OUT_19214,Southern,502.3583,0.0,12.12,0.0,,None,None,0.0
OUT_19215,Southern,92.006,0.04,18.18,0.0019187904066736183,,None,None,0.0
OUT_19216,Southern,192.32760000000002,0.03,15.15,0.003572648916408669,,None,None,0.0
OUT_19217,Southern,209.67200000000003,0.04,24.24,0.0033228526148969904,,None,None,0.0
OUT_19218,Southern,105.2713,0.02,24.24,0.0008341624405705232,,None,None,0.0
OUT_19219,Southern,123.22860000000001,0.02,12.12,0.0018784847560975612,,None,None,0.0
OUT_19220,Southern,112.4674,0.26,27.27,0.010343659002476122,,None,None,0.0
OUT_19221,Southern,89.397,0.0,12.12,0.0,,None,None,0.0
OUT_19222,Southern,134.98770000000002,0.0,12.12,0.0,,None,None,0.0
OUT_19223,Southern,91.31320000000001,0.0,6.06,0.0,,None,None,0.0
OUT_19224,Southern,84.4861,0.05,9.09,0.004186625371655104,,None,None,0.0
OUT_19225,Southern,238.15959999999998,0.71,3.03,0.41958639205955334,,None,None,0.0
OUT_19226,Southern,127.6517,0.0,21.21,0.0,,None,None,0.0
OUT_19227,Southern,252.92490000000004,0.59,15.15,0.09239980866873068,,None,None,0.0
OUT_19228,Southern,109.4127,0.02,12.12,0.0016678765243902441,,None,None,0.0
OUT_19229,Southern,223.47930000000002,0.0,9.09,0.0,,None,None,0.0
OUT_19230,Southern,419.62930000000006,0.31,21.21,0.05857050112561909,,None,None,0.0
OUT_19231,Southern,104.7027,0.22,12.12,0.01755685518292683,,None,None,0.0
OUT_19232,Southern,233.0522,0.0,12.12,0.0,,None,None,0.0
OUT_19233,Southern,236.1995,0.11,9.09,0.025750193260654114,,None,None,0.0
OUT_19234,Southern,122.63529999999999,2.1,12.12,0.1962912576219512,,None,None,0.0
OUT_19235,Southern,442.6084000000001,0.05,15.15,0.013703046439628486,,None,None,0.0
OUT_19236,Southern,232.3653,9.99,18.18,1.2102864165797707,,None,None,0.0
OUT_19237,Southern,75.3563,0.61,21.21,0.020696687528140474,,None,None,0.0
OUT_19238,Southern,78.0816,1.97,9.09,0.1524487135777998,,None,None,0.0
OUT_19239,Southern,92.6197,0.46,15.15,0.026380843343653253,,None,None,0.0
OUT_19240,Southern,221.4489,0.08,21.21,0.007976547501125619,,None,None,0.0
OUT_19241,Southern,105.5025,0.0,18.18,0.0,,None,None,0.0
OUT_19242,Southern,108.8903,0.18,18.18,0.01021911053180396,,None,None,0.0
OUT_19243,Southern,201.54389999999998,0.0,6.06,0.0,,None,None,0.0
OUT_19244,Southern,236.54039999999998,0.0,18.18,0.0,,None,None,0.0
OUT_19245,Southern,120.2005,0.08,6.06,0.01362045325779037,,None,None,0.0
OUT_19246,Southern,179.2796,0.48,15.15,0.053284339318885446,,None,None,0.0
OUT_19247,Southern,119.4471,0.0,6.06,0.0,,None,None,0.0
OUT_19248,Southern,227.51039999999998,0.0,6.06,0.0,,None,None,0.0
OUT_19249,Southern,271.5701,0.01,15.15,0.0016815486068111458,,None,None,0.0
OUT_19250,Southern,102.9453,0.35,18.18,0.018785638686131385,,None,None,0.0
OUT_19251,Southern,130.5873,0.0,24.24,0.0,,None,None,0.0
OUT_19252,Southern,541.8112,0.1,27.27,0.019165588963565617,,None,None,0.0
OUT_19253,Southern,227.08900000000003,0.09,12.12,0.015577751524390244,,None,None,0.0
OUT_19254,Southern,42.2664,0.28,33.33,0.003447303233323624,,None,None,0.0
OUT_19255,Southern,200.7262,0.0,9.09,0.0,,None,None,0.0
OUT_19256,Southern,78.89580000000001,0.01,12.12,0.0006013399390243904,,None,None,0.0
OUT_19257,Southern,197.0168,0.0,18.18,0.0,,None,None,0.0
OUT_19258,Southern,1113.0182,0.0,21.21,0.0,,None,None,0.0
OUT_19259,Southern,60.8917,0.0,24.24,0.0,,None,None,0.0
OUT_19260,Southern,78.625,0.15,18.18,0.006148983315954119,,None,None,0.0
OUT_19261,Southern,200.0677,0.0,30.3,0.0,,None,None,0.0
OUT_19262,Southern,108.903,0.29,3.03,0.07836692307692308,,None,None,0.0
OUT_19263,Southern,192.62599999999998,0.08,12.12,0.011745487804878047,,None,None,0.0
OUT_19264,Southern,69.8312,0.08,15.15,0.003459130650154799,,None,None,0.0
OUT_19265,Southern,202.3583,0.0,18.18,0.0,,None,None,0.0
OUT_19266,Southern,231.8798,1.54,12.12,0.27217598475609756,,None,None,0.0
OUT_19267,Southern,82.646,0.03,9.09,0.002457264618434093,,None,None,0.0
OUT_19268,Southern,222.12779999999998,0.12,27.27,0.009428841881853552,,None,None,0.0
OUT_19269,Southern,83.9173,0.0,15.15,0.0,,None,None,0.0
OUT_19270,Southern,112.80660000000002,0.0,3.03,0.0,,None,None,0.0
OUT_19271,Southern,234.2219,0.01,6.06,0.003317590651558074,,None,None,0.0
OUT_19272,Southern,113.8572,0.07,21.21,0.0035884754615038276,,None,None,0.0
OUT_19273,Southern,652.9931000000001,0.38,3.03,0.6157255037220846,,None,None,0.0
OUT_19274,Southern,91.31739999999999,0.0,12.12,0.0,,None,None,0.0
OUT_19275,Southern,731.7168000000001,0.0,15.15,0.0,,None,None,0.0
OUT_19276,Southern,133.69010000000003,0.0,12.12,0.0,,None,None,0.0
OUT_19277,Southern,100.4591,0.0,3.03,0.0,,None,None,0.0
OUT_19278,Southern,494.92100000000005,0.1,6.06,0.07010212464589236,,None,None,0.0
OUT_19279,Southern,104.06649999999999,0.0,18.18,0.0,,None,None,0.0
OUT_19280,Southern,98.2431,0.0,12.12,0.0,,None,None,0.0
OUT_19281,Southern,115.9307,0.0,24.24,0.0,,None,None,0.0
OUT_19282,Southern,436.9149,0.02,15.15,0.005410710835913313,,None,None,0.0
OUT_19283,Southern,293.91859999999997,0.14,6.06,0.05828414164305949,,None,None,0.0
OUT_19284,Southern,671.7137,0.07,21.21,0.021170625393966684,,None,None,0.0
OUT_19285,Southern,245.46060000000003,0.0,18.18,0.0,,None,None,0.0
OUT_19286,Southern,107.2411,4.44,21.21,0.21438562989644305,,None,None,0.0
OUT_19287,Southern,136.81480000000002,0.0,9.09,0.0,,None,None,0.0
OUT_19288,Southern,72.4539,0.0,18.18,0.0,,None,None,0.0
OUT_19289,Southern,323.1229,0.01,15.15,0.0020007609907120747,,None,None,0.0
OUT_19290,Southern,120.98679999999999,0.25,9.09,0.029976907829534192,,None,None,0.0
OUT_19291,Southern,674.4313,0.0,12.12,0.0,,None,None,0.0
OUT_19292,Southern,122.66529999999999,0.0,6.06,0.0,,None,None,0.0
OUT_19293,Southern,123.5999,0.0,15.15,0.0,,None,None,0.0
OUT_19294,Southern,235.98360000000002,0.04,12.12,0.007194621951219513,,None,None,0.0
OUT_19295,Southern,245.05479999999997,0.04,9.09,0.009714759167492567,,None,None,0.0
OUT_19296,Southern,225.1716,3.96,18.18,0.4649006965589155,,None,None,0.0
OUT_19297,Southern,83.22900000000001,4.0,15.15,0.20613993808049544,,None,None,0.0
OUT_19298,Southern,467.44289999999995,0.0,6.06,0.0,,None,None,0.0
OUT_19299,Southern,98.5035,0.0,9.09,0.0,,None,None,0.0
OUT_19300,Southern,673.6225999999999,0.0,15.15,0.0,,None,None,0.0
OUT_19301,Southern,102.5743,0.35,6.06,0.050851281869688375,,None,None,0.0
OUT_19302,Southern,88.2678,0.0,9.09,0.0,,None,None,0.0
OUT_19303,Southern,864.2109,0.3,24.24,0.10271920364500794,,None,None,0.0
OUT_19304,Southern,80.0972,0.11,6.06,0.01247973371104816,,None,None,0.0
OUT_19305,Southern,81.3934,0.0,18.18,0.0,,None,None,0.0
OUT_19306,Southern,86.68709999999999,0.37,15.15,0.019860202476780185,,None,None,0.0
OUT_19307,Southern,1129.6796000000002,0.0,12.12,0.0,,None,None,0.0
OUT_19308,Southern,502.58059999999995,0.04,30.3,0.006422755271565495,,None,None,0.0
OUT_19309,Southern,102.1005,0.14,15.15,0.008850817337461302,,None,None,0.0
OUT_19310,Southern,889.4173999999998,0.03,15.15,0.016521685448916405,,None,None,0.0
OUT_19311,Southern,1123.7549,0.05,18.18,0.029294966110531805,,None,None,0.0
OUT_19312,Southern,757.8306,0.0,15.15,0.0,,None,None,0.0
OUT_19313,Southern,118.70679999999999,0.0,24.24,0.0,,None,None,0.0
OUT_19314,Southern,82.4504,0.01,15.15,0.0005105287925696595,,None,None,0.0
OUT_19315,Southern,54.8579,0.03,12.12,0.0012543727134146341,,None,None,0.0
OUT_19316,Southern,213.53830000000002,0.0,12.12,0.0,,None,None,0.0
OUT_19317,Southern,86.5651,0.33,6.06,0.040462440509915015,,None,None,0.0
OUT_19318,Southern,502.25749999999994,0.89,12.12,0.34070821265243895,,None,None,0.0
OUT_19319,Southern,215.64679999999998,0.0,0.0,0.0,,None,None,0.0
OUT_19320,Southern,543.9396999999999,0.02,15.15,0.006736095356037151,,None,None,0.0
OUT_19321,Southern,121.63999999999999,0.16,15.15,0.012051021671826626,,None,None,0.0
OUT_19322,Southern,75.92620000000001,2.42,18.18,0.09579843795620438,,None,None,0.0
OUT_19323,Southern,440.81069999999994,0.07,18.18,0.016087981751824815,,None,None,0.0
OUT_19324,Southern,242.65160000000003,0.0,12.12,0.0,,None,None,0.0
OUT_19325,Southern,480.35170000000005,0.01,18.18,0.002504440563086549,,None,None,0.0
OUT_19326,Southern,103.95829999999998,0.0,6.06,0.0,,None,None,0.0
OUT_19327,Southern,93.2685,0.09,9.09,0.008319291377601587,,None,None,0.0
OUT_19328,Southern,81.1805,0.0,9.09,0.0,,None,None,0.0
OUT_19329,Southern,120.44560000000001,0.17,9.09,0.020293113974231915,,None,None,0.0
OUT_19330,Southern,114.7879,0.0,0.0,0.0,,None,None,0.0
OUT_19331,Southern,179.79569999999998,0.16,9.09,0.02851071555996036,,None,None,0.0
OUT_19332,Southern,643.0097999999998,0.0,21.21,0.0,,None,None,0.0
OUT_19333,Southern,601.7220000000001,0.01,6.06,0.008522974504249292,,None,None,0.0
OUT_19334,Southern,112.6481,0.0,24.24,0.0,,None,None,0.0
OUT_19335,Southern,105.59509999999999,0.11,21.21,0.005229833858622242,,None,None,0.0
OUT_19336,Southern,91.88220000000001,4.54,12.12,0.31794602743902445,,None,None,0.0
OUT_19337,Southern,64.4526,0.01,12.12,0.0004912545731707317,,None,None,0.0
OUT_19338,Southern,90.4255,0.24,6.06,0.030739546742209627,,None,None,0.0
OUT_19339,Southern,483.8757,0.47,18.18,0.1185722518248175,,None,None,0.0
OUT_19340,Southern,72.7585,0.0,12.12,0.0,,None,None,0.0
OUT_19341,Southern,562.6042,0.0,18.18,0.0,,None,None,0.0
OUT_19342,Southern,511.53369999999995,0.0,27.27,0.0,,None,None,0.0
OUT_19343,Southern,107.31439999999999,9.22,15.15,0.6126555839009288,,None,None,0.0
OUT_19344,Southern,440.97130000000004,0.21,21.21,0.041694719945970286,,None,None,0.0
OUT_19345,Southern,241.03220000000002,0.0,0.0,0.0,,None,None,0.0
OUT_19346,Southern,112.07079999999999,0.0,18.18,0.0,,None,None,0.0
OUT_19347,Southern,123.8063,0.09,27.27,0.003941481075344888,,None,None,0.0
OUT_19348,Southern,747.7004999999999,1.58,24.24,0.4680534033280508,,None,None,0.0
OUT_19349,Southern,188.30960000000002,0.03,15.15,0.0034980111455108365,,None,None,0.0
OUT_19350,Southern,529.3844,0.34,21.21,0.08104038541197658,,None,None,0.0
OUT_19351,Southern,94.29629999999999,0.02,9.09,0.0018691040634291377,,None,None,0.0
OUT_19352,Southern,104.1649,0.0,18.18,0.0,,None,None,0.0
OUT_19353,Southern,227.48329999999999,0.0,3.03,0.0,,None,None,0.0
OUT_19354,Southern,83.655,0.0,9.09,0.0,,None,None,0.0
OUT_19355,Southern,565.5577,1.45,18.18,0.4275592622523461,,None,None,0.0
OUT_19356,Southern,458.5098,0.0,27.27,0.0,,None,None,0.0
OUT_19357,Southern,512.4544999999999,0.65,18.18,0.1736681047966632,,None,None,0.0
OUT_19358,Southern,235.85959999999997,0.08,21.21,0.008495618190004502,,None,None,0.0
OUT_19359,Southern,97.20060000000001,0.77,3.03,0.1857182679900745,,None,None,0.0
OUT_19360,Southern,553.5202999999999,0.23,12.12,0.09703480868902438,,None,None,0.0
OUT_19361,Southern,100.05340000000001,0.36,18.18,0.018779574556830034,,None,None,0.0
OUT_19362,Southern,213.07450000000003,0.01,12.12,0.0016240434451219516,,None,None,0.0
OUT_19363,Southern,214.5775,0.03,12.12,0.004906497713414634,,None,None,0.0
OUT_19364,Southern,101.0789,0.0,12.12,0.0,,None,None,0.0
OUT_19365,Southern,1002.7048,0.64,9.09,0.6360070089197225,,None,None,0.0
OUT_19366,Southern,1019.5469,0.53,12.12,0.4118596471036586,,None,None,0.0
OUT_19367,Southern,240.24099999999999,0.08,21.21,0.008653435389464205,,None,None,0.0
OUT_19368,Southern,519.0446,16.43,12.12,6.499925897865853,,None,None,0.0
OUT_19369,Southern,61.07130000000001,0.11,21.21,0.0030246929311121117,,None,None,0.0
OUT_19370,Southern,86.4992,0.23,3.03,0.04936678908188587,,None,None,0.0
OUT_19371,Southern,97.0756,0.04,0.0,0.03883024,,None,None,0.0
OUT_19372,Southern,184.7496,0.07,12.12,0.009857067073170732,,None,None,0.0
OUT_19373,Southern,71.49730000000001,0.01,15.15,0.00044270773993808067,,None,None,0.0
OUT_19374,Southern,99.4281,0.0,12.12,0.0,,None,None,0.0
OUT_19375,Southern,106.1263,0.0,18.18,0.0,,None,None,0.0
OUT_19376,Southern,82.8477,7.27,33.33,0.17544502738129916,,None,None,0.0
OUT_19377,Southern,102.064,0.05,9.09,0.005057680872150644,,None,None,0.0
OUT_19378,Southern,84.0585,0.11,9.09,0.009163959365708622,,None,None,0.0
OUT_19379,Southern,90.94730000000001,0.0,21.21,0.0,,None,None,0.0
OUT_19380,Southern,95.4631,0.0,12.12,0.0,,None,None,0.0
OUT_19381,Southern,161.6655,0.04,12.12,0.004928826219512196,,None,None,0.0
OUT_19382,Southern,533.2555,0.0,9.09,0.0,,None,None,0.0
OUT_19383,Southern,228.3653,0.14,15.15,0.01979637275541796,,None,None,0.0
OUT_19384,Southern,140.76069999999999,0.01,18.18,0.000733893117831074,,None,None,0.0
OUT_19385,Southern,120.11850000000001,0.05,15.15,0.0037188390092879266,,None,None,0.0
OUT_19386,Southern,106.5277,0.0,18.18,0.0,,None,None,0.0
OUT_19387,Southern,109.5554,0.05,12.12,0.004175129573170732,,None,None,0.0
